GENDER_R,AGE_R,AGEG5LFS,AGEG10LFS,ED_Level,EMPloyed,Full_part,self_employed,Years_wk,pub_priv,Mgr,Mgr_c,work_flexM,work_lrnM,liter_use,num_use,act_lrn,pvlitM,pvnumM,NFE12,FNFAET12,FNFE12JR,FNFAET12JR,FNFAET12NJR,NFEHRS
2,62,10,5,1,1,2,1,40,1,2, ,2,1.6666666666666667,1,1,1,231.55787099999998,202.166208,0,0,0,0,0,0
1,62,10,5,1,1,1,2,40,1, , ,2.5,3,1.75,1.5,1.8333333333333333,236.41537399999999,217.15238799999997,0,0,0,0,0,0
2,62,10,5,1,1,2,2,0,1, , ,4,4,1.8333333333333333,2.6666666666666665,2.6666666666666665,212.52361600000003,201.37418799999995,0,0,0,0,0,0
2,62,10,5,3,1,1,2,1,1, , ,3.5,2.6666666666666665,1.0833333333333333,1,2.1666666666666665,237.80266,227.97965799999997,0,0,0,0,0,0
2,62,10,5,1,1,1,2,16,1, , ,5,4,1.0833333333333333,1,1.8333333333333333,137.589935,123.08540799999999,1,1,1,1,0,7
1,62,10,5,1,1,1,2,38,1, , ,4.25,2,1.4166666666666667,1.1666666666666667,3,170.931904,160.26825200000002,0,0,0,0,0,0
2,62,10,5,3,1,2,1,30,2,2, ,2,3,3,1.3333333333333333,3.6666666666666665,259.595395,264.37962699999997,1,1,1,1,0,72
1,62,10,5,3,1,1,2,20,1, , ,3,4,2.3333333333333335,1.6666666666666667,3,287.39768599999996,279.10441699999996,0,0,0,0,0,0
1,62,10,5,3,1,1,2,30,1, , ,4,2.6666666666666665,3.25,2.1666666666666665,3.3333333333333335,286.316371,316.54972200000003,0,0,0,0,0,0
1,62,10,5,2,1,1,2,30,1, , ,4,4.333333333333333,3.1666666666666665,2.8333333333333335,2.8333333333333335,297.25875499999995,263.649263,0,0,0,0,0,0
2,62,10,5,1,1,1,2,13,1, , ,2.25,2.3333333333333335,1.5,1.3333333333333333,1.5,196.65141799999998,174.03111,0,0,0,0,0,0
1,62,10,5,1,1,1,2,40,1, , ,3.25,3,1.25,1.1666666666666667,1.1666666666666667,221.611252,209.469911,0,0,0,0,0,0
2,62,10,5,2,1,1,1,40,1,1,1,2.25,2,2.5,1,3,274.418145,262.12934800000005,0,0,0,0,0,0
1,62,10,5,2,1,1,1,40,1,1,1,3,1.6666666666666667,3.8333333333333335,1.1666666666666667,4.333333333333333,241.54560699999996,229.063805,1,1,1,1,0,160
1,62,10,5,1,1,1,2,40,1, , ,2,2.6666666666666665,2.3333333333333335,1,3.5,241.827609,263.7530070000001,1,1,1,1,0,6
1,62,10,5,1,1,2,1,10,2,2, ,2.25,1,1,1,1.8333333333333333,140.969665,121.65939399999999,0,0,0,0,0,0
1,63,10,5,1,1,1,1,20,1,2, ,1.75,2.3333333333333335,2.0833333333333335,1,3,260.48327499999994,232.92649999999998,0,0,0,0,0,0
1,63,10,5,3,1,1,1,30,1,1,5,4,2,2.5,1,3.1666666666666665,223.735901,237.38188599999998,1,1,1,1,0,8
1,63,10,5,2,1,1,2,20,1, , ,3.75,3.3333333333333335,2.1666666666666665,1.6666666666666667,2.6666666666666665,260.5247,260.22803600000003,0,0,0,0,0,0
1,63,10,5,3,1,1,1,37,1,1,1,3.5,2,2.5833333333333335,1,3.6666666666666665,315.913695,318.444164,0,0,0,0,0,0
1,63,10,5,2,1,1,1,25, ,2, ,4.25,2.3333333333333335,4.333333333333333,4.333333333333333,4.666666666666667,304.77167899999995,280.2495339999999,0,0,0,0,0,0
1,63,10,5,1,1,1,1,22,1,1,4,3.5,1,1,1,1.1666666666666667,198.060836,175.26437299999998,0,0,0,0,0,0
1,63,10,5,2,1,1,1,25,2,1,3,1,1,1.3333333333333333,1,2.1666666666666665,213.21518999999998,194.68064,1,1,1,1,0,30
2,63,10,5,1,1,2,1,15,1,2, ,2.75,1,1,1,1.8333333333333333,219.834382,196.43883,0,0,0,0,0,0
1,63,10,5,2,1,1,1,35,2,2, ,3,1.6666666666666667,2,1.5,2.1666666666666665,226.86242000000001,206.929017,0,0,0,0,0,0
1,63,10,5,3,1,1,1,2,1,2, ,3,1,1,1,3.3333333333333335,299.58912599999996,283.317867,0,0,0,0,0,0
1,63,10,5,1,1,1,2,40,1, , ,4.25,2.6666666666666665,1.5833333333333333,1,1.1666666666666667,229.682301,214.337791,0,0,0,0,0,0
1,63,10,5,2,1,1,2,30,1, , ,5,2.6666666666666665,2.1666666666666665,2,3.5,242.76711,258.06676200000004,1,1,0,0,1,320
1,63,10,5,2,1,2,1,20,1,2, ,2,1.6666666666666667,2.1666666666666665,1,2.8333333333333335,218.18564100000003,202.84123,0,0,0,0,0,0
2,63,10,5,1,1,1,2,30,1, , ,3,2.6666666666666665,2,1.6666666666666667,3.5,264.76566599999995,242.908637,0,0,0,0,0,0
1,63,10,5,3,1,1,1,32,2,2, ,4.25,1.6666666666666667,3.3333333333333335,3.6666666666666665,3.8333333333333335,321.19343599999996,294.9839840000001,1,1,1,1,0,20
1,63,10,5,1,1,1,2,4,1, , ,5,1,2,3.5,2,258.62415599999997,247.99643799999998,0,0,0,0,0,0
1,63,10,5,1,1,2,1,40,1,2, ,2,3,3.5833333333333335,1.5,2,273.957953,264.453144,0,0,0,0,0,0
2,63,10,5,1,1,1,2,20,1, , ,3.5,4,1.75,1.3333333333333333,3.3333333333333335,260.58494099999996,248.79597399999997,0,0,0,0,0,0
1,63,10,5,2,1,1,1,38,1,1,1,3.5,1,1.8333333333333333,1,4,301.045684,268.07316499999996,1,1,1,1,0,192
1,63,10,5,3,1,1,2,30,1, , ,4.5,4.666666666666667,3.9166666666666665,3,3,249.72399699999997,224.824298,1,1,1,1,0,200
2,63,10,5,1,1,2,1,30,1,2, ,2.25,1.3333333333333333,1,1.6666666666666667,1.6666666666666667,218.58252699999997,224.419634,0,0,0,0,0,0
1,63,10,5,2,1,1,1,30,1,2, ,1,3.3333333333333335,1.6666666666666667,1,2.6666666666666665,247.741649,220.460756,0,0,0,0,0,0
1,63,10,5,1,1,1,2,33,1, , ,3.5,3.6666666666666665,1.8333333333333333,2,2.1666666666666665,255.39447500000006,247.46331499999997,0,0,0,0,0,0
2,63,10,5,1,1,1,1,12,1,2, ,1,1,1,1,2.6666666666666665,174.25671300000002,157.78244,0,0,0,0,0,0
1,63,10,5,2,1,1,1,30,1,1,1,3,1,1.1666666666666667,1,1.8333333333333333,258.767961,227.872274,0,0,0,0,0,0
1,63,10,5,2,1,2,1,30,1,2, ,2,1.3333333333333333,1.3333333333333333,1,1.3333333333333333,208.338331,191.74544,0,0,0,0,0,0
2,63,10,5,1,1,2,1,10,1,2, ,4,1,1,1.3333333333333333,2.5,254.78970099999998,237.73082799999997,0,0,0,0,0,0
1,63,10,5,1,1,2,1,32,1,2, ,2,3,1.3333333333333333,1,3,197.790387,189.560026,0,0,0,0,0,0
1,63,10,5,1,1,1,1,31,2,2, ,1,1,1.0833333333333333,1,1.3333333333333333,196.217561,190.970558,1,1,1,1,0,4
2,63,10,5,1,1,2,1,20,2,2, ,1,5,1.5,1.3333333333333333,1.1666666666666667,186.47729199999998,209.26391300000006,0,0,0,0,0,0
1,63,10,5,1,1,1,2,37,1, , ,3.5,2.6666666666666665,2.0833333333333335,1,2.6666666666666665,250.402358,232.877994,0,0,0,0,0,0
2,63,10,5,1,1,1,2,45,1, , ,5,1,1,1,1,187.8421,156.893518,0,0,0,0,0,0
2,63,10,5,1,1,2,1,16,1,2, ,2.5,1,1,1,1.3333333333333333,178.11148700000004,175.91461400000003,0,0,0,0,0,0
1,63,10,5,1,1,1,2,28,1, , ,5,3.3333333333333335,1.25,1.5,1.8333333333333333,233.46015699999998,203.96884899999995,0,0,0,0,0,0
1,63,10,5,2,1,1,2,44,1, , ,2.75,4.333333333333333,3.1666666666666665,2.6666666666666665,5,258.430634,262.48194299999994,0,0,0,0,0,0
1,63,10,5,2,1,1,2,1,1, , ,5,3.6666666666666665,1,1.1666666666666667,2.5,292.23037600000004,258.841042,1,1,1,1,0,8
1,63,10,5,3,1,1,1,42,2,1,4,2.25,3.3333333333333335,3.8333333333333335,3.1666666666666665,2.8333333333333335,264.435878,257.5880619999999,1,1,0,0,1,480
2,63,10,5,1,1,2,1,10,1,2, ,1,1.3333333333333333,1,1,2.8333333333333335,187.848378,175.51683399999996,0,0,0,0,0,0
1,63,10,5,3,1,1,2,36,1, , ,4.5,5,4.166666666666667,4,1.8333333333333333,204.724856,198.85672199999996,1,1,1,1,0,4
1,63,10,5,1,1,1,2,40,1, , ,5,3.3333333333333335,1,1,2.5,180.57833,149.35234699999998,0,0,0,0,0,0
1,63,10,5,1,1,1,2,40,1, , ,4,4.333333333333333,1.8333333333333333,2.1666666666666665,3.5,262.749782,261.817703,1,1,1,1,0,2
1,63,10,5,1,1,1,2,43,1, , ,3,1,1,2.3333333333333335,1.5,173.324593,159.87920699999998,0,0,0,0,0,0
1,63,10,5,2,1,1,2,4,1, , ,2.75,1,2.3333333333333335,1.5,1,274.875068,269.49593,0,0,0,0,0,0
1,63,10,5,3,1,1,1,38,1,1,2,5,2,1.75,1,3,245.01239400000003,236.97214099999997,1,1,1,1,0,6
1,63,10,5,2,1,2,1,20,1,2, ,1,1,1,1,1,227.84483999999998,203.61029100000002,0,0,0,0,0,0
1,63,10,5,2,1,1,1,40,1,2, ,2,1.3333333333333333,1.3333333333333333,1,1.5,207.81956499999995,183.31842,0,0,0,0,0,0
2,63,10,5,1,1,2,2,35,1, , ,5,1.6666666666666667,1,1,2.3333333333333335,149.34178200000002,107.42096900000001,0,0,0,0,0,0
2,63,10,5,1,1,1,2,7,1, , ,5,5,1.5,3.6666666666666665,2,271.239823,255.45450999999997,0,0,0,0,0,0
1,63,10,5,1,1,1,2,45,1, , ,5,4.333333333333333,2.75,3.3333333333333335,3.5,249.98646499999995,229.978358,0,0,0,0,0,0
2,63,10,5,1,1,1,2,6,1, , ,2.25,2.6666666666666665,2,2.6666666666666665,1.3333333333333333,228.851361,180.47202899999996,0,0,0,0,0,0
2,63,10,5,1,1,1,1,23,1,2, ,2,1.6666666666666667,1,1,2,279.353112,268.57565,0,0,0,0,0,0
1,63,10,5,1,1,1,2,30,1, , ,2,3.3333333333333335,1.5833333333333333,1.6666666666666667,1.6666666666666667,264.4836839999999,244.31489299999998,1,1,1,1,0,12
2,63,10,5,2,1,1,1,42,1,2, ,3.5,2.6666666666666665,2.3333333333333335,2.5,3.1666666666666665,257.80001,247.58849500000002,0,0,0,0,0,0
1,63,10,5,2,1,1,2,41,1, , ,1.25,3,2.4166666666666665,1.3333333333333333,3,276.95084999999995,239.22025599999998,0,0,0,0,0,0
2,63,10,5,1,1,1,1,24,1,2, ,1,3,1.1666666666666667,1,1.6666666666666667,223.90423600000003,197.12756700000003,0,0,0,0,0,0
2,63,10,5,1,1,2,1,6,1,2, ,4,1.6666666666666667,1,1,3.8333333333333335,292.76802399999997,290.23033999999996,0,0,0,0,0,0
2,63,10,5,1,1,1,2,40,1, , ,4,4,2.5833333333333335,2.5,2.8333333333333335,262.34003399999995,238.283969,0,0,0,0,0,0
2,64,10,5,1,1,1,2,20,1, , ,5,2.6666666666666665,1.25,2.3333333333333335,1,198.92091900000003,185.145415,0,0,0,0,0,0
1,64,10,5,3,1,1,1,37,1,2, ,3,3.6666666666666665,3.5833333333333335,3,3.8333333333333335,238.82564900000003,260.364525,0,0,0,0,0,0
1,64,10,5,2,1,1,2,6,1, , ,4,3,1.1666666666666667,2,2.5,270.973474,255.089325,0,0,0,0,0,0
1,64,10,5,2,1,1,2,40,1, , ,3,1.3333333333333333,3.0833333333333335,2.5,2.1666666666666665,306.53876799999995,311.252452,1,1,0,0,1,15
1,64,10,5,1,1,1,1,40,1,2, ,1,2,1.5833333333333333,1,1.3333333333333333,194.858924,179.454765,0,0,0,0,0,0
1,64,10,5,2,1,1,1,40,1,1,5,3,1.3333333333333333,3.5833333333333335,1,1.8333333333333333,234.033693,230.63434500000002,0,0,0,0,0,0
1,64,10,5,2,1,1,2,39,1, , ,5,3,3.9166666666666665,3,3.3333333333333335,302.461001,272.3841570000001,1,1,1,1,0,40
1,64,10,5,2,1,2,1,32,1,2, ,1,2.3333333333333335,1.6666666666666667,1,2.3333333333333335,239.78635799999998,229.16355,0,0,0,0,0,0
1,64,10,5,3,1,1,1,42, ,1,2,4,2,4.833333333333333,2.8333333333333335,4.5,268.585373,266.265804,1,1,1,1,0,80
2,64,10,5,3,1,1,2,13,1, , ,4,3,3.0833333333333335,2.6666666666666665,3.6666666666666665,272.299529,264.050044,0,0,0,0,0,0
1,64,10,5,1,1,1,2,35,1, , ,5,3.3333333333333335,3.25,2.1666666666666665,3.3333333333333335,249.72050000000004,221.986404,1,1,1,1,0,72
1,64,10,5,1,1,1,2,32,1, , ,2.25,1.6666666666666667,1.1666666666666667,2,2,239.23071999999996,220.39906299999998,0,0,0,0,0,0
1,64,10,5,1,1,1,1,38,1,1,1,3.75,1,2.0833333333333335,3,3,188.07552099999998,167.624242,0,0,0,0,0,0
1,64,10,5,3,1,1,2,30,1, , ,2.25,3.6666666666666665,4.25,3.1666666666666665,3.6666666666666665,274.714341,264.066384,0,0,0,0,0,0
1,64,10,5,1,1,1,1,40,1,2, ,1,3,1.3333333333333333,1,1.1666666666666667,221.13415200000003,199.55123999999995,0,0,0,0,0,0
2,64,10,5,2,1,1,2,30,1, , ,4.25,2.3333333333333335,1.8333333333333333,2.3333333333333335,2,252.970237,211.16767399999998,0,0,0,0,0,0
1,64,10,5,1,1,1,1,36,1,2, ,4.25,1.3333333333333333,1,1,2.5,240.60258599999997,238.12001300000003,1,1,1,1,0,8
1,64,10,5,2,1,1,1,38,1,1,2,4.25,1.6666666666666667,3,2.8333333333333335,2.3333333333333335,264.73305,234.18259400000002,1,1,1,1,0,24
1,64,10,5,1,1,2,2,35,1, , ,4,3,1.1666666666666667,1.6666666666666667,2.8333333333333335,230.435507,218.89605199999997,0,0,0,0,0,0
1,64,10,5,3,1,1,2,34,1, , ,5,1.6666666666666667,3.0833333333333335,3.5,3.1666666666666665,287.299262,258.339845,0,0,0,0,0,0
1,64,10,5,2,1,1,2,40,1, , ,5,2.6666666666666665,4.5,3.1666666666666665,5,273.41657599999996,248.76338299999998,1,1,0,0,1,320
1,64,10,5,1,1,1,2,46,1, , ,4.25,2.3333333333333335,3.4166666666666665,2.3333333333333335,4.166666666666667,291.073805,273.262116,0,0,0,0,0,0
2,64,10,5,1,1,1,1,20,1,2, ,1,1.6666666666666667,1,1,2.8333333333333335,267.098919,255.75838300000004,0,0,0,0,0,0
1,64,10,5,1,1,2,1,30,1,2, ,2,1,1,1,1,149.15121100000002,119.82612200000001,0,0,0,0,0,0
1,64,10,5,1,1,1,1,40,1,2, ,2.5,1,1.75,1,2.1666666666666665,279.539241,256.97857999999997,0,0,0,0,0,0
2,64,10,5,2,1,1,2,28,1, , ,1,3,1.3333333333333333,1.3333333333333333,1.8333333333333333,190.663067,180.773084,1,1,1,1,0,4
1,64,10,5,3,1,1,2,41,1, , ,4,1.3333333333333333,2.1666666666666665,1.3333333333333333,2.6666666666666665,254.58660099999997,247.421442,1,1,0,0,1,8
1,64,10,5,1,1,1,1,47,2,2, ,1,1.3333333333333333,1,1,1,132.359739,104.89019400000002,0,0,0,0,0,0
1,64,10,5,1,1,2,1,47,1,2, ,1,1,1,1,1,150.81076700000003,130.152777,0,0,0,0,0,0
2,64,10,5,1,1,1,2,30,1, , ,5,3,2.25,1.3333333333333333,2.8333333333333335,295.752016,267.03815799999995,0,0,0,0,0,0
2,64,10,5,1,1,1,1,7,2,2, ,1,1,1,1,1,135.091073,123.946458,0,0,0,0,0,0
1,64,10,5,1,1,1,2,28,1, , ,4.5,3,2.0833333333333335,1.8333333333333333,3.6666666666666665,200.07049,174.651272,1,1,1,1,0,9
1,64,10,5,1,1,1,2,30,1, , ,5,3.6666666666666665,1.1666666666666667,1.6666666666666667,3.8333333333333335,234.683037,208.61057300000002,0,0,0,0,0,0
2,64,10,5,1,1,1,2,40,1, , ,4,2.6666666666666665,1.0833333333333333,1.5,2.3333333333333335,193.49463599999996,159.894593,0,0,0,0,0,0
1,64,10,5,1,1,1,2,30,1, , ,3.5,3.6666666666666665,1.8333333333333333,1.6666666666666667,2.6666666666666665,253.015601,252.43127199999998,0,0,0,0,0,0
2,64,10,5,1,1,1,2,40,1, , ,4,2.6666666666666665,1,1,1.5,138.03440500000002,109.39309800000001,0,0,0,0,0,0
1,64,10,5,1,1,1,2,5,1, , ,1.5,1,1,1,1.3333333333333333,220.96755700000003,195.190521,0,0,0,0,0,0
2,64,10,5,1,1,1,1,6,1,2, ,2.5,1,1,1,2.5,188.048763,154.852421,0,0,0,0,0,0
1,64,10,5,2,1,2,1,34,1,2, ,1.75,2.3333333333333335,1.75,2,2.5,227.110871,248.09551499999998,0,0,0,0,0,0
1,64,10,5,2,1,1,6,96,1,2, ,1,1,1,1.1666666666666667,1,271.19090900000003,235.40154199999998,0,0,0,0,0,0
2,64,10,5,1,1,2,6,10,1,2, ,5,2,1.1666666666666667,1.1666666666666667,2,192.00061499999998,168.53764400000003,0,0,0,0,0,0
2,64,10,5,1,1,2,1,10,1,2, ,5,2.6666666666666665,2.4166666666666665,1.8333333333333333,3.5,262.068088,266.687163,1,1,1,1,0,40
2,64,10,5,1,1,1,2,46,1, , ,5,3,2.9166666666666665,1.3333333333333333,2.5,255.730645,246.39847799999998,1,1,1,1,0,160
1,64,10,5,2,1,1,2,22,1, , ,2.5,2.6666666666666665,2.4166666666666665,1.1666666666666667,2.5,217.77122400000002,185.68302599999998,0,0,0,0,0,0
2,64,10,5,1,1,2,1,20,1,2, ,1.75,1.6666666666666667,1,1.1666666666666667,2.8333333333333335,244.16230000000002,216.369324,0,0,0,0,0,0
1,64,10,5,1,1,1,2,47,1, , ,5,2.6666666666666665,1.5,1.3333333333333333,3,273.80756099999996,254.09751899999998,1,1,1,1,0,8
1,64,10,5,1,1,1,1,30,1,2, ,3,1,1.6666666666666667,1,1.5,163.47855299999998,138.36495200000002,0,0,0,0,0,0
2,64,10,5,1,1,1,1,3,1,2, ,1.5,1,1,1,2.1666666666666665,200.576974,181.44113099999998,0,0,0,0,0,0
1,64,10,5,1,1,1,2,12,1, , ,2,2.6666666666666665,2.4166666666666665,1,3,228.21237800000003,190.970375,1,1,0,0,1,720
2,64,10,5,1,1,2,1,3,2,2, ,2,1,1,1,1,261.26135600000003,234.34029099999998,0,0,0,0,0,0
1,64,10,5,3,1,2,1,25,2,2, ,2,1,1,1,2.5,305.10422,284.763027,0,0,0,0,0,0
1,65,10,5,2,1,1,1,40,1,1,1,3,1,1,1.3333333333333333,1,260.439746,266.887894,0,0,0,0,0,0
2,65,10,5,3,1,2,1,2,2,2, ,2.75,3,1.25,1,3.1666666666666665,300.84016099999997,286.615028,1,1,1,1,0,4
1,65,10,5,1,1,1,1,15,1,2, ,1,1,1,1,1,209.690941,206.74758200000002,0,0,0,0,0,0
2,65,10,5,1,1,1,1,28,1,2, ,4,2,1,1,3,287.308351,278.938401,0,0,0,0,0,0
1,65,10,5,3,1,1,2,40,1, , ,5,2.6666666666666665,3.5,2.8333333333333335,4,241.67260000000002,259.434848,1,1,1,1,0,288
1,65,10,5,2,1,1,1,30,1,2, ,2,1.3333333333333333,1.75,1,3,314.858307,291.73515299999997,0,0,0,0,0,0
2,65,10,5,1,1,1,1,2,1,2, ,3,1,1,1,1.3333333333333333,166.90101199999998,162.498257,0,0,0,0,0,0
2,65,10,5,1,1,1,1,30,1,1,1,2,1.6666666666666667,1,1,1.8333333333333333,149.91241200000002,121.316505,0,0,0,0,0,0
1,65,10,5,3,1,1,1,40,1,2, ,5,2.3333333333333335,1.3333333333333333,1.5,3.1666666666666665,229.66692200000006,245.56418700000003,1,1,1,1,0,8
1,65,10,5,1,1,2,1,42,1,2, ,1,1,1.1666666666666667,1,2,242.63623799999996,234.71810899999997,0,0,0,0,0,0
1,65,10,5,2,1,2,1,35,1,1,1,1,1,2,3,3,310.541474,290.42955600000005,0,0,0,0,0,0
2,65,10,5,2,1,1,1,14,1,2, ,2,2.6666666666666665,2,1,3.8333333333333335,311.338038,265.951547,0,0,0,0,0,0
1,65,10,5,3,1,1,1,43,1,1,3,3.75,4,4.166666666666667,4,4,224.258646,259.08827800000006,1,1,1,1,0,16
1,65,10,5,2,1,1,1,35,1,2, ,2,1.3333333333333333,1.9166666666666667,1.3333333333333333,2.8333333333333335,290.739616,261.966127,0,0,0,0,0,0
1,65,10,5,1,1,1,2,40,1, , ,4,3.3333333333333335,2.75,1.6666666666666667,2.3333333333333335,230.64677799999998,196.32868200000001,0,0,0,0,0,0
2,65,10,5,1,1,1,2,47,1, , ,4,2.6666666666666665,1,1,1,186.304942,155.754349,0,0,0,0,0,0
2,65,10,5,1,1,2,1,45,1,2, ,3,2,1,1,1.3333333333333333,220.132639,195.648974,0,0,0,0,0,0
2,65,10,5,1,1,1,1,38,1,2, ,5,1.6666666666666667,1,1.3333333333333333,1.5,207.29824100000002,179.171614,0,0,0,0,0,0
2,65,10,5,1,1,1,2,43,1, , ,3,2.6666666666666665,1,1.1666666666666667,1.6666666666666667,228.582557,214.891077,0,0,0,0,0,0
1,65,10,5,1,1,1,2,35,1, , ,5,1.3333333333333333,1.3333333333333333,2.5,1,268.886575,261.27606199999997,0,0,0,0,0,0
1,65,10,5,3,1,1,2,40,1, , ,3.75,3,2.0833333333333335,1.3333333333333333,2.1666666666666665,271.73209699999995,296.57481100000007,0,1,0,0,1,0
2,65,10,5,1,1,1,1,21,1,2, ,3.5,1.3333333333333333,1.6666666666666667,2,1.5,168.841779,163.058957,0,0,0,0,0,0
1,65,10,5,1,1,1,2,40,1, , ,5,3.3333333333333335,1.1666666666666667,1.3333333333333333,2.3333333333333335,246.86049899999998,228.89362999999997,1,1,1,1,0,4
2,65,10,5,3,1,2,1,6,1,2, ,1.5,2.6666666666666665,3.3333333333333335,1,2.6666666666666665,268.843793,237.12995099999998,1,1,0,0,1,240
2,65,10,5,1,1,1,2,22,1, , ,5,2,1.25,1.1666666666666667,2,203.52805200000006,174.11611299999998,0,0,0,0,0,0
1,65,10,5,1,1,1,1,45,1,2, ,2.5,4.333333333333333,1.6666666666666667,1.6666666666666667,3.3333333333333335,197.28288799999999,185.24454300000002,1,1,1,1,0,8
2,65,10,5,1,1,1,2,30,1, , ,4,3.3333333333333335,1.4166666666666667,2.1666666666666665,1.1666666666666667,232.28971200000007,211.77189500000003,1,1,0,0,1,1200
2,65,10,5,1,1,1,2,30,1, , ,2.5,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.5,256.132923,241.642319,0,0,0,0,0,0
2,65,10,5,1,1,1,2,42,1, , ,4.5,1.3333333333333333,1.9166666666666667,1.3333333333333333,2.6666666666666665,186.314479,164.004011,0,0,0,0,0,0
2,65,10,5,1,1,2,1,1, ,2, ,2,1,1.1666666666666667,1,1.5,176.12362899999997,139.01434999999998,0,0,0,0,0,0
1,65,10,5,1,1,2,2,47,1, , ,4,2.6666666666666665,1.5,1.6666666666666667,3.5,275.494904,242.70133800000002,1,1,1,1,0,16
2,65,10,5,1,1,1,2,40,1, , ,5,3,1,1,1.3333333333333333,200.421168,179.800615,0,0,0,0,0,0
